Datetime,ETH_open,ETH_close
2023-08-18 06:40:00+00:00,1695.2135009765625,1695.3841552734375
2023-08-18 06:45:00+00:00,1695.1865234375,1690.522705078125
2023-08-18 06:50:00+00:00,1689.776611328125,1689.97607421875
2023-08-18 06:55:00+00:00,1689.315673828125,1690.341796875
2023-08-18 07:00:00+00:00,1691.29296875,1689.3365478515625
2023-08-18 07:05:00+00:00,1689.6688232421875,1692.2691650390625
2023-08-18 07:10:00+00:00,1692.431640625,1689.6873779296875
2023-08-18 07:15:00+00:00,1689.107177734375,1689.795654296875
2023-08-18 07:20:00+00:00,1690.1341552734375,1688.552734375
2023-08-18 07:25:00+00:00,1688.87255859375,1688.575439453125
2023-08-18 07:30:00+00:00,1687.935791015625,1687.120361328125
2023-08-18 07:35:00+00:00,1686.952880859375,1687.8707275390625
2023-08-18 07:40:00+00:00,1689.9715576171875,1688.8555908203125
2023-08-18 07:45:00+00:00,1688.98193359375,1690.422607421875
2023-08-18 07:50:00+00:00,1689.9400634765625,1690.907470703125
2023-08-18 07:55:00+00:00,1691.5601806640625,1689.7352294921875
2023-08-18 08:00:00+00:00,1689.7645263671875,1690.36669921875
2023-08-18 08:05:00+00:00,1691.8768310546875,1691.103759765625
2023-08-18 08:10:00+00:00,1691.162109375,1690.6546630859375
2023-08-18 08:15:00+00:00,1690.71435546875,1686.4403076171875
2023-08-18 08:20:00+00:00,1684.4544677734375,1683.9285888671875
2023-08-18 08:25:00+00:00,1684.0211181640625,1684.98193359375
2023-08-18 08:30:00+00:00,1684.868408203125,1683.9981689453125
2023-08-18 08:35:00+00:00,1684.4739990234375,1684.9429931640625
2023-08-18 08:40:00+00:00,1685.3272705078125,1687.084228515625
2023-08-18 08:45:00+00:00,1686.98193359375,1686.06640625
2023-08-18 08:50:00+00:00,1687.8106689453125,1692.960205078125
2023-08-18 08:55:00+00:00,1692.2081298828125,1694.2974853515625
2023-08-18 09:00:00+00:00,1694.73681640625,1691.5555419921875
2023-08-18 09:05:00+00:00,1691.49755859375,1691.478271484375
2023-08-18 09:10:00+00:00,1691.3763427734375,1690.535888671875
2023-08-18 09:15:00+00:00,1690.7642822265625,1691.073486328125
2023-08-18 09:20:00+00:00,1691.8377685546875,1689.7071533203125
2023-08-18 09:25:00+00:00,1689.402099609375,1687.7109375
2023-08-18 09:30:00+00:00,1688.080322265625,1686.7176513671875
2023-08-18 09:35:00+00:00,1686.8818359375,1686.3629150390625
2023-08-18 09:40:00+00:00,1686.0496826171875,1686.3153076171875
2023-08-18 09:45:00+00:00,1685.70166015625,1685.7872314453125
2023-08-18 09:50:00+00:00,1685.555419921875,1684.8492431640625
2023-08-18 09:55:00+00:00,1684.8385009765625,1683.756591796875
2023-08-18 10:00:00+00:00,1683.9617919921875,1683.656494140625
2023-08-18 10:05:00+00:00,1684.2457275390625,1683.16748046875
2023-08-18 10:10:00+00:00,1682.4786376953125,1683.140625
2023-08-18 10:15:00+00:00,1683.864990234375,1684.73583984375
2023-08-18 10:20:00+00:00,1684.56298828125,1685.5279541015625
2023-08-18 10:25:00+00:00,1685.19482421875,1683.8858642578125
2023-08-18 10:30:00+00:00,1682.112548828125,1684.67626953125
2023-08-18 10:35:00+00:00,1685.1544189453125,1685.1534423828125
2023-08-18 10:40:00+00:00,1684.9937744140625,1682.8636474609375
2023-08-18 10:45:00+00:00,1682.8463134765625,1683.44921875
2023-08-18 10:50:00+00:00,1683.328369140625,1681.7064208984375
2023-08-18 10:55:00+00:00,1681.7161865234375,1682.2633056640625
2023-08-18 11:00:00+00:00,1682.2401123046875,1682.166259765625
2023-08-18 11:05:00+00:00,1682.5362548828125,1682.10205078125
2023-08-18 11:10:00+00:00,1682.206787109375,1683.791259765625
2023-08-18 11:15:00+00:00,1683.6361083984375,1683.368408203125
2023-08-18 11:20:00+00:00,1683.2470703125,1682.7890625
2023-08-18 11:25:00+00:00,1682.5927734375,1679.70849609375
2023-08-18 11:30:00+00:00,1678.789306640625,1678.98779296875
2023-08-18 11:35:00+00:00,1679.148681640625,1680.090576171875
2023-08-18 11:40:00+00:00,1680.6954345703125,1687.23486328125
2023-08-18 11:45:00+00:00,1685.947509765625,1687.4879150390625
2023-08-18 11:50:00+00:00,1688.1534423828125,1686.9691162109375
2023-08-18 11:55:00+00:00,1686.3929443359375,1685.598388671875
2023-08-18 12:00:00+00:00,1685.1202392578125,1684.4742431640625
2023-08-18 12:05:00+00:00,1683.639404296875,1681.8424072265625
2023-08-18 12:10:00+00:00,1681.76513671875,1680.51220703125
2023-08-18 12:15:00+00:00,1681.16748046875,1680.6561279296875
2023-08-18 12:20:00+00:00,1680.7667236328125,1680.47412109375
2023-08-18 12:25:00+00:00,1679.3631591796875,1679.9188232421875
2023-08-18 12:30:00+00:00,1680.2591552734375,1680.1246337890625
2023-08-18 12:35:00+00:00,1680.29736328125,1680.75146484375
2023-08-18 12:40:00+00:00,1680.5439453125,1681.149169921875
2023-08-18 12:45:00+00:00,1680.62255859375,1679.1748046875
2023-08-18 12:50:00+00:00,1679.092529296875,1678.6051025390625
2023-08-18 12:55:00+00:00,1678.4691162109375,1678.0179443359375
2023-08-18 13:00:00+00:00,1677.708984375,1678.1065673828125
2023-08-18 13:05:00+00:00,1677.6300048828125,1678.4130859375
2023-08-18 13:10:00+00:00,1677.5335693359375,1678.1947021484375
2023-08-18 13:15:00+00:00,1678.812744140625,1678.5003662109375
2023-08-18 13:20:00+00:00,1677.7193603515625,1674.5684814453125
2023-08-18 13:25:00+00:00,1674.1929931640625,1673.9713134765625
2023-08-18 13:30:00+00:00,1674.5806884765625,1677.594482421875
2023-08-18 13:35:00+00:00,1677.4254150390625,1681.6197509765625
2023-08-18 13:40:00+00:00,1681.869140625,1679.5350341796875
2023-08-18 13:45:00+00:00,1682.4088134765625,1683.7559814453125
2023-08-18 13:50:00+00:00,1683.43408203125,1677.7833251953125
2023-08-18 13:55:00+00:00,1677.6868896484375,1672.7398681640625
2023-08-18 14:00:00+00:00,1672.4134521484375,1672.12548828125
2023-08-18 14:05:00+00:00,1674.07763671875,1669.9158935546875
2023-08-18 14:10:00+00:00,1670.06689453125,1670.6319580078125
2023-08-18 14:15:00+00:00,1670.35693359375,1669.283203125
2023-08-18 14:20:00+00:00,1668.790771484375,1667.9857177734375
2023-08-18 14:25:00+00:00,1668.28076171875,1664.5272216796875
2023-08-18 14:30:00+00:00,1666.177490234375,1670.65234375
2023-08-18 14:35:00+00:00,1670.677978515625,1670.5218505859375
2023-08-18 14:40:00+00:00,1670.92919921875,1673.1220703125
2023-08-18 14:45:00+00:00,1672.914794921875,1671.148193359375
2023-08-18 14:50:00+00:00,1669.8082275390625,1667.609130859375
2023-08-18 14:55:00+00:00,1665.4212646484375,1664.355712890625
2023-08-18 15:00:00+00:00,1664.333251953125,1668.711669921875
2023-08-18 15:05:00+00:00,1670.4688720703125,1667.24267578125
2023-08-18 15:10:00+00:00,1667.7080078125,1673.614990234375
2023-08-18 15:15:00+00:00,1671.5418701171875,1673.42919921875
2023-08-18 15:20:00+00:00,1672.6539306640625,1668.4373779296875
2023-08-18 15:25:00+00:00,1668.8721923828125,1666.84033203125
2023-08-18 15:30:00+00:00,1667.7862548828125,1667.1788330078125
2023-08-18 15:35:00+00:00,1666.419921875,1663.365234375
2023-08-18 15:40:00+00:00,1661.0728759765625,1662.9671630859375
2023-08-18 15:45:00+00:00,1664.03662109375,1659.09326171875
2023-08-18 15:50:00+00:00,1658.41943359375,1660.1942138671875
2023-08-18 15:55:00+00:00,1659.2568359375,1659.6898193359375
2023-08-18 16:00:00+00:00,1659.1546630859375,1660.7144775390625
2023-08-18 16:05:00+00:00,1661.86083984375,1663.967041015625
2023-08-18 16:10:00+00:00,1664.056396484375,1666.518798828125
2023-08-18 16:15:00+00:00,1664.61572265625,1662.1090087890625
2023-08-18 16:20:00+00:00,1662.053955078125,1660.187744140625
2023-08-18 16:25:00+00:00,1661.1109619140625,1659.75244140625
2023-08-18 16:30:00+00:00,1660.184326171875,1662.286376953125
2023-08-18 16:35:00+00:00,1662.3212890625,1661.6263427734375
2023-08-18 16:40:00+00:00,1661.45654296875,1663.9459228515625
2023-08-18 16:45:00+00:00,1663.8035888671875,1665.71484375
2023-08-18 16:50:00+00:00,1665.2042236328125,1662.1649169921875
2023-08-18 16:55:00+00:00,1661.7020263671875,1659.0286865234375
2023-08-18 17:00:00+00:00,1661.4534912109375,1662.556396484375
2023-08-18 17:05:00+00:00,1659.351806640625,1650.9161376953125
2023-08-18 17:10:00+00:00,1650.4088134765625,1653.137451171875
2023-08-18 17:15:00+00:00,1653.1124267578125,1656.088134765625
2023-08-18 17:20:00+00:00,1653.454833984375,1647.18017578125
2023-08-18 17:25:00+00:00,1644.930908203125,1651.514892578125
2023-08-18 17:30:00+00:00,1654.9324951171875,1655.76318359375
2023-08-18 17:35:00+00:00,1655.3819580078125,1662.8331298828125
2023-08-18 17:40:00+00:00,1666.32421875,1662.242919921875
2023-08-18 17:45:00+00:00,1663.1859130859375,1666.8311767578125
2023-08-18 17:50:00+00:00,1665.643798828125,1664.27783203125
2023-08-18 17:55:00+00:00,1663.7669677734375,1661.5584716796875
2023-08-18 18:00:00+00:00,1660.83349609375,1658.80029296875
2023-08-18 18:05:00+00:00,1657.9398193359375,1656.5850830078125
2023-08-18 18:10:00+00:00,1656.755126953125,1654.9864501953125
2023-08-18 18:15:00+00:00,1654.6878662109375,1660.1041259765625
2023-08-18 18:20:00+00:00,1659.27978515625,1657.47802734375
2023-08-18 18:25:00+00:00,1657.8858642578125,1658.3594970703125
2023-08-18 18:30:00+00:00,1658.4278564453125,1659.2615966796875
2023-08-18 18:35:00+00:00,1659.2158203125,1664.75732421875
2023-08-18 18:40:00+00:00,1666.38525390625,1665.1318359375
2023-08-18 18:45:00+00:00,1665.88037109375,1666.6884765625
2023-08-18 18:50:00+00:00,1675.703857421875,1672.3839111328125
2023-08-18 18:55:00+00:00,1671.3602294921875,1667.1693115234375
2023-08-18 19:00:00+00:00,1666.34716796875,1660.8543701171875
2023-08-18 19:05:00+00:00,1659.5072021484375,1662.013671875
2023-08-18 19:10:00+00:00,1660.69189453125,1659.152587890625
2023-08-18 19:15:00+00:00,1659.3023681640625,1658.6396484375
2023-08-18 19:20:00+00:00,1657.1585693359375,1659.2572021484375
2023-08-18 19:25:00+00:00,1658.80322265625,1659.476318359375
2023-08-18 19:30:00+00:00,1659.76953125,1658.6767578125
2023-08-18 19:35:00+00:00,1658.634521484375,1656.8807373046875
2023-08-18 19:40:00+00:00,1656.5523681640625,1656.37451171875
2023-08-18 19:45:00+00:00,1656.7498779296875,1662.316650390625
2023-08-18 19:50:00+00:00,1660.7506103515625,1658.3619384765625
2023-08-18 19:55:00+00:00,1657.83544921875,1655.5484619140625
2023-08-18 20:00:00+00:00,1656.26708984375,1659.2987060546875
2023-08-18 20:05:00+00:00,1659.392333984375,1656.5244140625
2023-08-18 20:10:00+00:00,1657.095458984375,1660.2242431640625
2023-08-18 20:15:00+00:00,1659.7642822265625,1662.2138671875
2023-08-18 20:20:00+00:00,1662.7725830078125,1663.4080810546875
2023-08-18 20:25:00+00:00,1662.957275390625,1664.2850341796875
2023-08-18 20:30:00+00:00,1665.6834716796875,1664.80517578125
2023-08-18 20:35:00+00:00,1664.37353515625,1663.9151611328125
2023-08-18 20:40:00+00:00,1662.5780029296875,1663.01611328125
2023-08-18 20:45:00+00:00,1663.32666015625,1661.929443359375
2023-08-18 20:50:00+00:00,1662.8870849609375,1659.408935546875
2023-08-18 20:55:00+00:00,1659.275390625,1658.4012451171875
2023-08-18 21:00:00+00:00,1657.217041015625,1661.408447265625
2023-08-18 21:05:00+00:00,1661.55859375,1662.7486572265625
2023-08-18 21:10:00+00:00,1662.2669677734375,1663.7119140625
2023-08-18 21:15:00+00:00,1663.9930419921875,1665.0555419921875
2023-08-18 21:20:00+00:00,1666.46337890625,1668.77783203125
2023-08-18 21:25:00+00:00,1668.9254150390625,1665.6845703125
2023-08-18 21:30:00+00:00,1665.675537109375,1664.353515625
2023-08-18 21:35:00+00:00,1664.020263671875,1665.5577392578125
2023-08-18 21:40:00+00:00,1666.1566162109375,1666.1988525390625
2023-08-18 21:45:00+00:00,1665.996826171875,1664.6407470703125
2023-08-18 21:50:00+00:00,1664.5543212890625,1663.8948974609375
2023-08-18 21:55:00+00:00,1663.115966796875,1662.7318115234375
2023-08-18 22:00:00+00:00,1662.0682373046875,1664.34326171875
2023-08-18 22:05:00+00:00,1664.5264892578125,1663.7845458984375
2023-08-18 22:10:00+00:00,1663.8392333984375,1665.4573974609375
2023-08-18 22:15:00+00:00,1665.548095703125,1663.2598876953125
2023-08-18 22:20:00+00:00,1663.078857421875,1661.0731201171875
2023-08-18 22:25:00+00:00,1661.9111328125,1662.9815673828125
2023-08-18 22:30:00+00:00,1663.745361328125,1662.5020751953125
2023-08-18 22:35:00+00:00,1662.7119140625,1663.0784912109375
2023-08-18 22:40:00+00:00,1663.1751708984375,1663.4727783203125
2023-08-18 22:45:00+00:00,1663.9412841796875,1662.52392578125
2023-08-18 22:50:00+00:00,1662.466552734375,1662.5279541015625
2023-08-18 22:55:00+00:00,1662.7352294921875,1661.8909912109375
2023-08-18 23:00:00+00:00,1661.88232421875,1662.4951171875
2023-08-18 23:05:00+00:00,1662.7149658203125,1664.38330078125
2023-08-18 23:10:00+00:00,1663.750244140625,1662.808837890625
2023-08-18 23:15:00+00:00,1662.81298828125,1661.146728515625
2023-08-18 23:20:00+00:00,1660.86962890625,1660.865478515625
2023-08-18 23:25:00+00:00,1660.738037109375,1661.3946533203125
2023-08-18 23:30:00+00:00,1661.13623046875,1660.86376953125
2023-08-18 23:35:00+00:00,1660.0458984375,1659.458740234375
2023-08-18 23:40:00+00:00,1659.03515625,1659.0648193359375
2023-08-18 23:45:00+00:00,1659.274169921875,1659.629638671875
2023-08-18 23:50:00+00:00,1660.5135498046875,1661.0496826171875
2023-08-18 23:55:00+00:00,1661.2537841796875,1660.4896240234375
2023-08-19 00:00:00+00:00,1660.8443603515625,1661.1201171875
2023-08-19 00:05:00+00:00,1662.3448486328125,1662.958740234375
2023-08-19 00:10:00+00:00,1663.5601806640625,1663.1798095703125
2023-08-19 00:15:00+00:00,1663.34521484375,1662.8358154296875
2023-08-19 00:20:00+00:00,1662.6328125,1662.13330078125
2023-08-19 00:25:00+00:00,1661.7989501953125,1662.1107177734375
2023-08-19 00:30:00+00:00,1662.0682373046875,1663.6258544921875
2023-08-19 00:35:00+00:00,1663.8883056640625,1665.628173828125
2023-08-19 00:40:00+00:00,1665.7176513671875,1670.0712890625
2023-08-19 00:45:00+00:00,1670.1705322265625,1668.1986083984375
2023-08-19 00:50:00+00:00,1668.37939453125,1669.3651123046875
2023-08-19 00:55:00+00:00,1668.8275146484375,1668.3896484375
2023-08-19 01:00:00+00:00,1668.6533203125,1667.5767822265625
2023-08-19 01:05:00+00:00,1667.6168212890625,1666.6512451171875
2023-08-19 01:10:00+00:00,1666.2979736328125,1665.723876953125
2023-08-19 01:15:00+00:00,1665.0797119140625,1665.6578369140625
2023-08-19 01:20:00+00:00,1665.73193359375,1663.16650390625
2023-08-19 01:25:00+00:00,1663.0069580078125,1664.87890625
2023-08-19 01:30:00+00:00,1665.449951171875,1663.0211181640625
2023-08-19 01:35:00+00:00,1662.8717041015625,1662.4208984375
2023-08-19 01:40:00+00:00,1661.964599609375,1663.008544921875
2023-08-19 01:45:00+00:00,1662.8621826171875,1663.5145263671875
2023-08-19 01:50:00+00:00,1663.2318115234375,1662.4697265625
2023-08-19 01:55:00+00:00,1662.7498779296875,1661.596923828125
2023-08-19 02:00:00+00:00,1661.5233154296875,1659.79931640625
2023-08-19 02:05:00+00:00,1661.042724609375,1661.207763671875
2023-08-19 02:10:00+00:00,1660.7806396484375,1659.88134765625
2023-08-19 02:15:00+00:00,1660.1883544921875,1659.6241455078125
2023-08-19 02:20:00+00:00,1659.670166015625,1660.3519287109375
2023-08-19 02:25:00+00:00,1660.0223388671875,1661.2127685546875
2023-08-19 02:30:00+00:00,1661.2298583984375,1660.3927001953125
2023-08-19 02:35:00+00:00,1660.1077880859375,1659.9210205078125
2023-08-19 02:40:00+00:00,1659.958984375,1659.83056640625
2023-08-19 02:45:00+00:00,1659.6419677734375,1659.645263671875
2023-08-19 02:50:00+00:00,1660.2706298828125,1660.500732421875
2023-08-19 02:55:00+00:00,1660.005615234375,1659.5343017578125
2023-08-19 03:00:00+00:00,1659.5325927734375,1657.8326416015625
2023-08-19 03:05:00+00:00,1658.2099609375,1657.899658203125
2023-08-19 03:10:00+00:00,1658.078857421875,1656.8343505859375
2023-08-19 03:15:00+00:00,1657.47607421875,1657.267333984375
2023-08-19 03:20:00+00:00,1656.944580078125,1657.4373779296875
2023-08-19 03:25:00+00:00,1656.8743896484375,1658.3065185546875
2023-08-19 03:30:00+00:00,1658.3367919921875,1658.3604736328125
2023-08-19 03:35:00+00:00,1658.8218994140625,1658.9185791015625
2023-08-19 03:40:00+00:00,1658.8853759765625,1658.4544677734375
2023-08-19 03:45:00+00:00,1658.4140625,1657.6949462890625
2023-08-19 03:50:00+00:00,1657.935302734375,1658.209716796875
2023-08-19 03:55:00+00:00,1658.2650146484375,1658.7857666015625
2023-08-19 04:00:00+00:00,1658.97802734375,1658.759521484375
2023-08-19 04:05:00+00:00,1658.6136474609375,1658.3607177734375
2023-08-19 04:10:00+00:00,1658.0640869140625,1658.421142578125
2023-08-19 04:15:00+00:00,1658.4630126953125,1658.0380859375
2023-08-19 04:20:00+00:00,1658.1307373046875,1657.3919677734375
2023-08-19 04:25:00+00:00,1658.272216796875,1658.4095458984375
2023-08-19 04:30:00+00:00,1658.7451171875,1660.053466796875
2023-08-19 04:35:00+00:00,1660.2757568359375,1661.3465576171875
2023-08-19 04:40:00+00:00,1661.4468994140625,1661.3499755859375
2023-08-19 04:45:00+00:00,1661.9571533203125,1662.6954345703125
2023-08-19 04:50:00+00:00,1662.4432373046875,1661.3883056640625
2023-08-19 04:55:00+00:00,1661.3677978515625,1661.116943359375
2023-08-19 05:00:00+00:00,1661.70654296875,1660.49462890625
2023-08-19 05:05:00+00:00,1660.252197265625,1660.538330078125
2023-08-19 05:10:00+00:00,1660.860107421875,1660.5242919921875
2023-08-19 05:15:00+00:00,1660.472412109375,1658.8951416015625
2023-08-19 05:20:00+00:00,1659.02392578125,1660.3594970703125
2023-08-19 05:25:00+00:00,1659.869873046875,1659.2305908203125
2023-08-19 05:30:00+00:00,1659.2081298828125,1657.99951171875
2023-08-19 05:35:00+00:00,1657.26123046875,1656.763671875
2023-08-19 05:40:00+00:00,1656.3631591796875,1657.5718994140625
2023-08-19 05:45:00+00:00,1657.0294189453125,1656.26513671875
2023-08-19 05:50:00+00:00,1656.173828125,1656.0345458984375
2023-08-19 05:55:00+00:00,1656.0233154296875,1656.0938720703125
2023-08-19 06:00:00+00:00,1656.0411376953125,1656.791015625
2023-08-19 06:05:00+00:00,1656.88720703125,1657.0899658203125
2023-08-19 06:10:00+00:00,1657.0123291015625,1657.3170166015625
2023-08-19 06:15:00+00:00,1657.442626953125,1657.140380859375
2023-08-19 06:20:00+00:00,1657.2667236328125,1656.9854736328125
2023-08-19 06:25:00+00:00,1656.943359375,1658.1300048828125
2023-08-19 06:30:00+00:00,1658.214111328125,1658.081298828125
2023-08-19 06:35:00+00:00,1658.073486328125,1658.05126953125
2023-08-19 06:40:00+00:00,1657.219970703125,1655.2137451171875
2023-08-19 06:45:00+00:00,1655.185791015625,1655.7493896484375
2023-08-19 06:50:00+00:00,1655.992431640625,1655.7646484375
2023-08-19 06:55:00+00:00,1655.7213134765625,1655.1240234375
2023-08-19 07:00:00+00:00,1654.5858154296875,1654.0758056640625
2023-08-19 07:05:00+00:00,1654.5927734375,1654.9747314453125
2023-08-19 07:10:00+00:00,1654.8087158203125,1655.050537109375
2023-08-19 07:15:00+00:00,1654.689697265625,1654.31982421875
2023-08-19 07:20:00+00:00,1654.5693359375,1655.472412109375
2023-08-19 07:25:00+00:00,1655.6844482421875,1655.0948486328125
2023-08-19 07:30:00+00:00,1655.4261474609375,1658.3184814453125
2023-08-19 07:35:00+00:00,1658.5125732421875,1660.183837890625
2023-08-19 07:40:00+00:00,1659.6826171875,1659.7296142578125
2023-08-19 07:45:00+00:00,1659.4593505859375,1660.028564453125
2023-08-19 07:50:00+00:00,1660.21875,1660.1300048828125
2023-08-19 07:55:00+00:00,1659.9495849609375,1660.3336181640625
2023-08-19 08:00:00+00:00,1660.5487060546875,1660.6334228515625
2023-08-19 08:05:00+00:00,1660.5859375,1659.5078125
2023-08-19 08:10:00+00:00,1659.7034912109375,1663.282958984375
2023-08-19 08:15:00+00:00,1663.044921875,1662.9620361328125
2023-08-19 08:20:00+00:00,1663.23095703125,1662.606201171875
2023-08-19 08:25:00+00:00,1662.8109130859375,1663.3232421875
2023-08-19 08:30:00+00:00,1663.3572998046875,1662.227294921875
2023-08-19 08:35:00+00:00,1661.546630859375,1660.412109375
2023-08-19 08:40:00+00:00,1661.1322021484375,1660.710205078125
2023-08-19 08:45:00+00:00,1660.5609130859375,1660.55908203125
2023-08-19 08:50:00+00:00,1660.761474609375,1660.6502685546875
2023-08-19 08:55:00+00:00,1660.1287841796875,1661.412109375
2023-08-19 09:00:00+00:00,1661.4908447265625,1660.09228515625
2023-08-19 09:05:00+00:00,1660.1666259765625,1660.1640625
2023-08-19 09:10:00+00:00,1660.450927734375,1661.0213623046875
2023-08-19 09:15:00+00:00,1661.100830078125,1659.913818359375
2023-08-19 09:20:00+00:00,1659.9718017578125,1659.8673095703125
2023-08-19 09:25:00+00:00,1659.707763671875,1660.293212890625
2023-08-19 09:30:00+00:00,1660.262451171875,1660.1490478515625
2023-08-19 09:35:00+00:00,1660.1646728515625,1659.7554931640625
2023-08-19 09:40:00+00:00,1660.3006591796875,1661.1044921875
2023-08-19 09:45:00+00:00,1661.474609375,1663.6522216796875
2023-08-19 09:50:00+00:00,1663.810546875,1662.3287353515625
2023-08-19 09:55:00+00:00,1662.7301025390625,1662.89013671875
2023-08-19 10:00:00+00:00,1662.936279296875,1662.9951171875
2023-08-19 10:05:00+00:00,1663.016357421875,1662.72265625
2023-08-19 10:10:00+00:00,1662.5732421875,1662.9130859375
2023-08-19 10:15:00+00:00,1662.890869140625,1662.7354736328125
